13863,17704
37235,49701
43539,43541
12605,29083
113448,17418
589,28914
11207,17832
19020,28778
41526,17245
10523,28504
7355,16837
328,15769
4571,18029
500,30912
15061,30762
12679,29009
12846,16206
6558,17706
12365,16979
37885,43739
19186,18426
14236,16078
19755,17162
1516,18064
86106,75294
3072,27679
15154,16306
11989,16671
14191,15812
21431,28246
10265,28067
14893,18180
4013,18099
23934,38685
47135,47136
25823,27628
36499,18318
12446,16478
12410,17532
10919,15557
40649,40656
11910,16229
8344,27709
59434,16556
527,18914
9253,63581
15142,16159
5788,17926
34874,35807
10394,28793
20078,17871
45970,9516
931,28558
7333,35265
14313,17234
6398,28857
43447,18165
42422,15999
26070,18124
19285,28410
2193,28713
46351,28179
22444,27959
11284,16618
23361,29018
45436,40133
11820,15786
18655,16825
7290,27828
6982,17760
12243,17109
19605,16992
132196,37483
9236,85260
2557,35375
25081,28193
21966,15811
5900,16881
4993,28199
15094,17044
34552,37136
15047,17972
41574,41582
21031,28137
46009,48549
14851,17542
2771,18330
12934,18232
14365,16462
14798,17152
22365,16551
18884,18155
7684,16590
75328,77919
12632,17213
1320,18016
25839,45021
21904,16474
77669,83957
9852,16389
12087,16013
7305,15979
5878,50616
5273,465284
44268,17688
9929,30528
12119,17011
13986,18132
33938,37691
43215,15851
42747,17633
7560,27748
20319,15496
41481,41487
291121,38217
877,15941
26170,15943
74412,74418
18883,28564
25421,27987
19850,17079
8949,47915
24571,30776
375,29063
22432,36528
1880,28719
13584,16799
34987,50519
7406,16927
4155,16002
25177,16114
12910,17702
12398,15763
7114,16186
23183,16290
73164,40154
19909,15768
22575,16567
44077,44079
1200,16182
14474,17293
466,37637
4468,28675
19728,27688
24805,17990
19424,28612
20208,27471
1474,27715
5201,29013
18885,16187
77007,32359
13744,17128
8926,16457
27313,15377
43750,43755
409,17532
13870,32898
20919,29990
42167,42173
12033,16318
14115,15918
20195,17052
13627,33575
22824,15337
20124,16638
19957,17559
11527,18112
13465,17277
22659,35391
62960,61561
27176,18186
4198,17459
10847,16703
23131,28097
19552,27411
11287,17283
21782,16621
12222,17248
541,37581
13165,16633
1193,16256
42772,29947
12483,17008
20723,28090
124,37600
5908,15711
11546,18104
10152,37790
19800,28453
20449,17998
9285,15715
12853,17157
1552,17871
8738,16520
598653,31448
19076,36475
2265,27581
12494,17417
45692,9241
32919,49512
10004,33229
23166,36278
1777,17645
18571,36882
3912,16423
20183,28726
94326,6539
58493,17886
675,17526
10991,17436
5991,28638
7419,17328
18536,28933
8322,18154
46258,75261
11567,18274
11416,16266
11059,16592
21003,16809
19299,17185
14966,16874
19852,28722
20264,28124
18566,15455
12722,17800
22312,16866
12451,18207
43057,87393
2224,28784
42209,27997
3025,16716
5657,27640
11340,17252
19200,17401
12570,16511
20418,15665
12298,16901
14459,16751
2782,15697
21094,17317
13996,17177
4673,28125
12770,27859
19267,16035
41028,41034
39915,16356
3662,28164
5450,16221
14703,16452
36172,35692
9863,17047
12478,17503
20735,28269
9484,28624
26142,17964
5256,28260
1564,28708
12594,17902
13416,15379
3878,15438
21578,16121
587000,4821
37745,48116
1615,28647
42816,42820
40510,16027
42486,42491
11528,15849
19601,28977
12390,15337
57,15398
20649,27556
20444,17299
5332,17211
18906,27936
12647,17975
13,15392
59451,17886
22079,27790
22074,15892
24802,16411
9521,28946
681819,4728
49857,49858
12304,18260
14594,17512
14223,16000
12659,15819
10837,15569
11866,18084
12241,16861
20453,17763
27290,16380
7945,17788
30760,42682
41265,50308
27222,16282
6687,28085
9284,17076
41058,18188
20294,16741
38121,50523
48804,17996
12039,15777
10844,29084
25517,49786
5233,28541
61124,59573
316276,55484
31609,75836
11622,36986
4237,28662
26503,28788
189,15607
12312,17785
9318,16646
36698,47136
18514,15563
816,16885
633,28091
1413,27861
7845,18191
11998,16338
14879,17934
23539,15972
24100,28915
20257,28032
3053,17987
6675,75030
22667,28430
5682,28775
136233,80992
19888,27978
23779,38686
24896,28791
2115,39153
26881,17525
15204,30042
25486,28819
46104,35998
7174,17581
19666,16355
32889,16960
26969,29256
262,15653
13524,37790
18910,29111
12172,18252
21417,16414
14665,18162
1718,16286
4620,15890
26768,35341
67300,38471
41675,17677
21011,27423
27079,27721
19043,16143
2717,28928
4358,17242
12197,18394
10678,29167
41260,41264
143000,50095
25178,27915
767,17699
1096,27839
19961,16939
5898,44032
41497,44835
30091,48551
25359,83821
1073,28062
5388,18259
4265,15936
22852,16348
11970,16754
40645,17356
20438,17865
9626,15565
2217,27879
88236,88231
21280,27956
10908,15547
43465,43468
13984,17495
25160,48917
11827,16207
34049,18890
14005,16304
8307,37531
12355,18914
5806,15429
23570,27689
349,28658
19154,28442
14691,16529
22989,17793
390,18188
1331,18375
11319,36487
60518,59045
13018,17363
2072,27631
35909,35910
57624,16059
20545,28280
29862,35298
23287,17343
4643,15949
10261,18205
27246,29026
20123,27995
1778,28684
12650,16185
163877,61146
8782,16048
27089,28409
33175,49739
13063,16342
10726,28706
20524,16685
5392,37163
22073,17432
49774,6942
1761,15934
7001,17303
21460,28501
4619,16223
45884,45887
26090,17563
29459,30306
25511,16833
6399,28913
12089,17229
13270,16732
9732,18139
19930,37393
45025,45030
158341,2365
14881,16581
41775,41778
24643,17926
13716,15357
19674,36491
23463,15977
672,16152
20788,27910
43318,18095
25102,27746
77123,77746
15067,17488
552,29064
3588,16755
19025,17906
21614,16153
73797,72999
22217,28217
41432,38472
7897,28716
8656,45285
1660,28656
7980,17418
5621,28172
33436,35406
13352,15377
18448,15398
1678,16936
1272,28905
45121,45127
21278,16283
39962,39971
13771,16134
12827,17816
1731,28242
84477,76225
23386,15439
45142,27623
6136,17529
20285,28350
20933,28602
25337,16135
20566,16630
6165,28936
20426,15999
7361,17316
34284,19623
40043,40050
11020,18417
22573,49322
6214,27913
11776,17862
41000,41005
16839,18313
7541,16833
35031,36203
19840,27488
22165,30089
44399,44401
11772,16934
13735,17985
13341,17345
14827,17102
14235,15719
22764,28586
602929,15854
19884,27637
18881,27789
19050,36108
74244,133606
9902,27484
20731,16168
42746,29584
1513,28438
9547,16555
20383,17801
45501,45506
15317,16408
9887,50547
340,17167
13712,15351
3571,27618
585,15726
78027,15649
699,27862
5259,15754
25971,28964
43511,43515
1947,16495
13821,33859
27321,18073
497,27789
7201,28800
14509,16226
590,16975
26726,30911
10898,15620
20877,18098
11324,17457
2545,16664
24047,28321
499,18155
5927,17596
42752,175901
2360,421707
9579,17748
14101,18106
18587,28416
21935,16644
3030,116735
30143,49713
9167,18023
101354,3082
11145,17670
23326,38484
19734,27866
46346,35619
1913,16836
40948,40951
22539,28102
26424,18405
25885,17251
959,525464
45926,17013
1146,17043
7408,15819
408,27713
10711,28404
2017,17229
26824,17717
1134,28990
7662,28936
58598,64771
2331,17206
11642,18168
26098,48863
18475,28660
27333,35703
8012,17018
7733,44658
60182,18217
3913,16423
10756,15393
10830,15563
25006,17950
24935,52464
900,17811
39739,39745
20170,16404
31192,86465
66307,8881
20238,16325
2018,17181
38552,18070
18741,18129
30877,40326
9685,28094
44621,17590
14994,18030
10854,15578
40563,27856
13943,16573
39698,27735
35791,38486
19426,28071
273,15460
27000,18077
87439,87393
14584,36986
40622,28195
24630,15571
44452,16480
23271,15561
22988,29108
26368,27616
9486,16563
617,17056
32344,75291
8897,28201
12074,15372
27230,17659
38642,38643
8724,17715
11983,15931
39908,47980
20222,15493
12315,16046
14262,18196
13613,30436
45158,37788
20511,15901
21407,16828
12747,17010
889,15590
11773,16934
46999,47013
9535,27824
140227,72637
9581,27607
18819,16717
11147,16599
14894,17430
44731,138856
22591,48918
962,28437
339899,60175
7893,18394
7411,17374
47359,47780
21577,28451
569423,553542
20122,28476
49750,28685
25451,17268
10410,27476
42888,28072
20989,16938
18711,30924
12980,17061
11006,15980
10390,17006
20336,27757
8521,27485
116847,4784
6677,28382
22802,27863
23720,28737
950,27880
33934,37710
19771,28652
2144,28952
18916,47777
13136,17342
11521,15472
4992,28163
20102,28580
7976,45081
539,18094
10031,72583
8022,15420
22756,17377
20490,17382
1993,28126
12124,30164
10590,28488
7436,18219
5249,37165
2446,27666
47494,18345
14205,16688
46313,30943
41566,86284
20696,28191
12950,17615
10716,15937
52981,52982
14096,17989
12883,15425
10788,15415
45590,17115
4254,16398
135912,142406
20464,15777
18932,28677
7287,27459
37213,46097
127,28660
22831,27413
988,17389
43854,18205
14701,15871
2170,17534
7533,28606
7095,15569
6733,28053
26591,17814
34927,46859
76240,64891
36824,48819
20528,18302
10968,15686
42756,42758
57796,59513
3169,28277
13296,16161
9363,45906
78835,34126
44544,49002
4054,28507
21548,28939
43958,43960
132721,49211
90758,90753
13400,16474
12156,16120
1992,17321
45995,45996
25129,28334
310077,119915
8678,17124
33941,37710
13837,16366
8114,16204
11498,36702
9931,28001
9357,64359
77744,75768
6222,42905
6016,28604
18835,28202
13955,16197
20626,37737
14408,17230
13054,17342
13990,18250
13701,15341
19671,16468
420,28632
21523,28401
21045,28225
63636,6909
60939,17151
13819,33855
133,15389
11979,15499
355947,15854
3714,17177
7132,16506
8161,15907
13107,29985
23385,28607
11024,15678
19119,16066
19973,18003
10522,17262
45628,45630
8935,15510
22999,28841
9504,16853
15238,15542
15680,15681
11063,30864
10006,28911
1316,29076
12348,30248
11613,15476
7123,17411
30208,30270
12688,17197
4295,17493
20087,15976
59507,58594
12192,52426
49766,29101
23054,18135
13485,17277
18479,15397
29738,78023
477,18082
21901,15846
1271,27976
505,17212
74910,73008
14384,16042
21516,16948
7263,39446
40650,142416
42832,17858
7780,16536
41014,28013
44590,17285
10686,29173
60496,17439
8401,15442
21004,29042
32707,48294
58428,11449
19037,16421
38347,44419
14674,16701
14820,16215
1707,16577
42031,28748
14296,16980
23985,28707
14,15393
24494,27640
14844,16323
8894,17226
14225,16641
14923,16367
41567,17672
14903,17272
21430,17269
70183,31850
697,15634
1415,28318
7461,16029
52969,15532
15328,17151
14734,16753
13914,17257
20932,18105
22183,15349
12253,16184
10945,15659
13202,35349
5594,16234
41964,16433
252,15631
6204,28231
44670,45262
22136,17277
19038,28354
842,16035
22241,28931
43148,29021
10272,28518
6297,27760
1155,28744
43988,43991
4980,17961
42952,46855
20093,28708
4236,35425
12354,18915
58049,73315
556513,28895
49369,30747
11008,29032
18756,15757
44193,44194
41338,41341
22739,16239
11007,16719
23439,17696
194,15612
22412,16300
19757,16327
24132,51015
395,28632
1839,27530
44225,44229
18568,35146
12534,28890
44787,44788
19468,17289
659853,37943
14106,16251
18965,18319
11545,16699
49667,49668
4087,15570
8400,17090
7504,59016
22994,28623
20374,17742
4485,18044
460,28049
23556,15700
46079,46081
10984,15452
24842,28505
1239,18267
22747,16017
18968,28413
7834,16912
45789,18422
9983,27375
9569,16094
74488,31521
6018,28791
41909,28903
37625,42758
20413,16131
14146,15424
580746,601027
569215,15854
39863,17256
13898,16990
19388,28643
27755,17716
22854,28356
26868,30043
4742,17551
9351,18422
28178,17637
14112,17256
92295,31684
25664,16196
13444,17792
36675,40071
4152,16491
4945,28756
41348,41351
26415,16227
334,18226
4175,27423
11311,16066
11026,15441
51279,51280
489955,31398
6828,50673
25731,16452
24010,28756
57941,16895
8076,28964
30267,48786
14284,29806
680,17543
34318,35434
7242,17761
31029,42255
25227,17790
21517,17411
21497,28944
12328,43896
42751,18307
216,15459
24369,42843
27186,16389
15236,30066
45370,45373
25127,30859
13259,17338
9991,15543
13122,17588
43252,17808
25344,27436
12019,16639
57827,16587
5284,27776
45323,45327
7208,16153
11363,16595
39961,27404
13134,16624
22023,15520
44527,219815
45024,18367
31811,59732
8019,15701
42742,29013
19897,27544
19627,17023
2351,16960
45077,45081
829,28150
8516,15553
4099,16689
7312,15733
3896,16962
21542,28203
14129,18362
15116,15957
24357,27894
25564,27986
20583,50157
22234,40611
46402,17659
12948,18313
14735,16858
189357,3637
379,27765
27022,17578
18749,15453
24771,17406
26564,33942
10262,27535
14941,16249
10507,15972
378534,27616
8101,27684
7140,28009
22341,28537
13052,17917
18860,35289
15123,17096
39697,39708
5295,175901
11870,15775
10713,27992
43227,18095
11278,18382
81255,88102
6351,28358
93836,32070
1651,17960
2279,16184
76765,73216
7359,27838
12898,16640
24035,48039
3983,38028
22369,40583
3466,28117
543,17593
11533,16166
31179,75311
1567,27571
40987,17579
21521,15784
7412,16232
40661,30915
23886,18243
14203,18243
1768,15863
33071,43295
26365,18116
24225,28615
18678,15694
41248,33118
1366,27881
127308,10023
24912,50110
58789,49191
28149,16218
12086,17957
26356,16415
13978,29747
19209,17823
19301,16683
15225,17410
12877,17531
23861,28878
45130,46546
12072,16568
9764,17842
19438,28936
14623,16315
59447,16064
20978,18024
13764,17027
25737,16582
18461,27415
10749,15382
12008,32804
11234,17476
20526,17181
11179,16662
12658,17660
2890,15365
20523,16013
24137,30852
61003,16814
25144,17306
13251,29265
25484,17846
40102,47943
14625,18100
2794,15852
18738,16782
35062,33270
13260,17259
471711,43295
15274,16765
7110,28037
40768,18329
18779,28325
7738,16021
30930,48108
23593,27845
31065,70031
10659,16847
21951,28717
43665,36218
7269,44485
40900,17053
33092,44492
13794,47910
39779,18112
7848,138856
11813,17325
26713,28741
23395,16473
2581,32878
24816,17640
4,28234
42847,16750
26798,17907
14242,15691
46485,17660
22856,27533
27285,46971
19987,27989
23817,16471
12919,16375
13339,16800
4756,27592
40501,15843
25611,33838
52951,59241
20527,16887
19664,27930
42631,42638
12474,15778
11000,17167
33378,49648
13222,16761
7420,27911
42458,34739
25251,32875
13932,17823
60181,17785
2358,28812
30974,44177
13135,18019
100921,8107
23515,17562
11783,17862
10823,15548
11905,29744
18996,17504
11568,18274
20580,17679
19282,28970
24334,16856
1782,27500
18648,15583
8627,44992
43859,17540
14773,15421
44885,17295
26504,28799
19794,27562
100146,7731
11553,16699
10824,15558
18908,27734
707,17130
7394,16185
1198,27724
5308,28417
11190,29081
25677,16916
5910,17890
19514,16774
20898,16362
19723,27878
63586,4031
12547,17806
12014,18101
1350,27782
11685,27881
7320,18123
10869,15607
12572,15935
40439,40448
48971,48721
11019,16804
11939,17903
21758,43980
64805,27676
21252,15604
46046,9439
87630,82467
11471,18288
13094,17285
24243,28833
25360,28908
95257,31775
12377,27863
3191,68931
21207,15334
13254,17239
20206,27739
74580,65131
26620,17969
66301,540787
12794,16211
1621,29024
14155,16194
21401,16795
19269,28206
14962,15435
22855,47771
11811,15483
5804,24702
18797,30913
6186,27621
9995,15782
1873,15665
24537,28415
25631,28842
14590,16811
2418,28939
14194,15809
4421,18274
50234,50750
13023,16443
11155,17372
13979,16175
18753,28259
8961,17010
27101,28263
19376,27545
14968,17258
7257,15859
13602,1624
29956,50347
20724,15505
266,15657
503465,3558
14142,17866
42764,42768
14900,18025
4301,17873
26105,18067
106707,85593
26744,17689
1503,27873
43085,46885
26460,18315
58338,17979
231588,25629
40181,16764
33834,40753
18748,17290
13068,28745
44973,44975
2077,412516
8467,17824
471,18350
26429,16709
8535,16044
4146,16981
20746,28011
42964,15428
41051,30746
14486,18292
20709,30531
22758,27707
1960,17319
39760,17816
14757,16692
19235,16174
10297,28771
19989,16934
6548,50841
67925,5186
566122,28819
18552,15449
26000,27684
26449,27714
22414,28552
20916,18333
11848,29749
21193,28245
12372,16289
23551,17262
19753,28644
25659,16869
44662,15980
8861,45304
3769,16379
1491,18238
45873,15672
33244,50860
11623,17626
68,29110
14286,16813
1850,27665
4541,28848
29718,28375
25304,16628
13906,16615
20531,37564
275,15661
21287,17576
22845,35627
33051,41921
11118,16178
20532,16694
22199,27518
23772,16505
25684,15827
5785,18276
10402,28690
10778,15383
20736,28158
19556,28816
1236,40407
27037,16740
20142,16696
138671,65136
34570,35260
42505,49298
52579,52640
132836,30200
4022,16133
24763,28822
932,27545
8503,33199
18556,27572
1559,17566
524,29111
18841,16178
14815,16034
23002,28616
25053,35371
22721,35259
12635,18272
247,15547
12291,17483
10848,16703
12214,17915
22716,29865
11918,17294
11908,18134
1212,16135
20344,17346
7385,17261
40604,40611
21770,16913
66536,9368
8319,16460
10532,17622
14859,15986
10376,27442
3042,28882
142210,62877
15000,29751
45132,45133
53230,46793
23805,17170
12026,17299
27274,27698
21684,17417
496,28534
42388,16238
29663,70231
10521,17510
41007,27690
21428,47031
667,27528
1540,17069
9500,48030
868,16683
44735,78228
12297,16565
10457,16190
13523,37790
14239,16951
4655,15955
20082,17180
18601,15632
18600,15649
786,27832
7069,18341
25991,36656
44513,17285
