Q118033,136144
Q1184988,10478
Q12064249,126758
Q122043,11769129
Q1185089,5361092
Q12071869,6918411
Q118040,9268
Q12154496,10654505
Q12190,5904
Q11815563,25147438
Q12062335,16125102
Q119915,68313
Q1225162,62378
Q1179238,70374
Q120384,6438343
Q1215575,1302
Q12019592,684622
Q1225282,440390
Q1176294,4099
Q11815734,441436
Q11797612,12370
Q12159611,5311218
Q1216354,3042423
Q1183089,123991
Q118551,84029
Q118815,9267
Q1281115,94358
Q1276305,5324072
Q1257318,5388906
Q1236146,40704
Q1231814,5282176
Q1243800,12597
Q12745351,9567831
Q12747348,9832383
Q1226509,61172
Q1225752,134472
Q127060,6037
Q1227137,8789
Q12747276,123696
Q1225737,7479
Q12745763,164739
Q1300243,7186
Q1226073,164741
Q1276266,25644
Q1269328,167079
Q126292,62204
Q1245911,441581
Q1240076,4886
Q12746348,4538
Q1270302,9831137
Q1230269,18771
Q12751472,3037981
Q12744889,10317515
Q12745435,3082718
Q1278807,123304
Q1227136,10860
Q12745583,5311194
Q129163,29011
Q1253473,18343
Q12744507,22496603
Q1279263,12049114
Q1227228,4642
Q1268941,9853053
Q12746290,10219723
Q1226123,9797414
Q1265485,9696
Q12745201,57267
Q1233225,24828
Q1241582,6440480
Q1241221,7418
Q1266349,91758
Q1227207,5281087
Q1281120,94164
Q1280339,5281236
Q12746853,1225
Q1281020,4261
Q12745720,128919
Q127900,6134
Q12745733,6324634
Q12746295,5486827
Q1232737,4746
Q1276315,11042617
Q12880830,75720
Q1292703,25654
Q12747279,9949799
Q1229127,62850
Q122791,8160
Q1226713,14994
Q12747053,10408514
Q125083,159594
Q1235921,4814
Q126625,3032791
Q1280166,44152182
Q1230937,5198
Q12747409,163925
Q12263499,9562060
Q1286435,38235
Q127300,9251
Q128540,24373
Q1287920,31246
Q125986,5383
Q1240692,64949
Q1236526,4845
Q128381,5280953
Q1227218,10239
Q12744660,126388
Q1240093,54687
Q12745373,5777
Q1225746,6327114
Q12831520,27868
Q12745785,3960
Q1257341,4929
Q1225753,14014
Q12646548,75324
Q12746856,10061214
Q1287838,7802
Q126258,9812778
Q1259458,337359
Q126657,11174
Q1226658,13783
Q127611,6331
Q12746850,10225553
Q1284687,10313254
Q12746116,119369
Q12746157,64622
Q123195,54260
Q13024942,443081
Q13476484,5282224
Q135445,5365075
Q1323947,6235
Q13025489,5904
Q1354782,23670766
Q131189,24878140
Q13390100,57458928
Q134658,938
Q13564785,114627
Q13560447,176265
Q1347716,72026
Q1339032,6918632
Q1312775,5443
Q133594,6433402
Q1318344,65720
Q1329492,458
Q1310443,83746
Q13427555,7502
Q13506983,123114
Q131994,7043
Q133878,6433192
Q1313313,165185
Q13024939,50194
Q1320691,5161
Q13427547,7257
Q13461252,6441377
Q1318776,6013
Q13026832,71990
Q13422964,92301
Q13027780,5282188
Q1317131,60919
Q1303494,71355
Q13020344,3889
Q1306078,21871976
Q130175,5255143
Q13019044,36273
Q13534584,62324
Q13382428,12788255
Q133145,6326
Q13416874,50465
Q13024940,36831
Q1346935,10223268
Q1334337,469717
Q13024938,7853888
Q13218503,6327000
Q13025453,441306
Q1321290,8009
Q13506987,75644
Q134192,7843
Q13420258,57357424
Q13423008,166734
Q132416,6451477
Q13427538,66
Q13023740,4608
Q13024980,50625
Q1354657,70079
Q13548811,5360241
Q13024937,2621
Q13553995,443484
Q132037,23683747
Q1321320,5479
Q13424933,9799945
Q135270,5280951
Q1311146,123110
Q132298,14797
Q13218264,15129
Q13024985,441199
Q13427524,61009
Q130365,493570
Q13427537,11761
Q13023033,5266
Q132428,87672
Q13439316,176879
Q135068,159809
Q13024951,108096
Q1311179,24861
Q1326389,3032790
Q13423014,440221
Q1324057,37264
Q133662,141213
Q13506985,138823
Q132501,753
Q13358991,558519
Q1346746,73214
Q13423006,69370
Q13026783,22502
Q132442,5841742
Q130336,996
Q132621,5816
Q13415380,55752
Q1315183,9907412
Q13382061,12788252
Q133761,3335333
Q13438697,12152
Q13423013,136353
Q13424985,10089808
Q1321843,33775
Q1355196,86417
Q13506984,643447
Q14201168,520682
Q14035816,238684
Q14200355,6436247
Q139350,172
Q13640590,74861
Q139307,5283731
Q1398857,61610
Q13826872,12010987
Q138742,31254
Q1407366,6966
Q1427452,68059
Q1430329,3032297
Q1401484,73665
Q13896593,22833473
Q1402834,75480
Q1408017,29843
Q137648,141455
Q14124950,92155
Q140289,12917651
Q1368877,1549025
Q1371468,7129
Q139001,6434253
Q139347,5280795
Q13570467,521716
Q13640574,2723903
Q13640587,137286
Q1419323,19016
Q1408602,83722
Q13566097,9794218
Q1397045,65894
Q13575264,124246
Q1368869,5363388
Q13566163,133090
Q1371667,17432
Q139200,5280793
Q13640581,140854
Q1404581,16683004
Q1392795,61491
Q142880,5939
Q14201166,28204
Q1422618,8474
Q14200353,6918267
Q139295,6443842
Q13569061,442431
Q13640579,524600
Q1385311,131536
Q14174835,6857630
Q139195,134070
Q14035670,16133816
Q138339,19254
Q1429870,516935
Q1427742,6604889
Q1416224,62815
Q1404580,86356
Q13578067,28806639
Q1404816,47326
Q1356722,167659
Q13566119,197001
Q13570332,63382
Q137147,443652
Q1399406,71119
Q1371466,24020
Q13847605,334704
Q1426422,3033962
Q138673,65577
Q14129240,3083568
Q1419713,3035422
Q13640572,123151
Q139857,444972
Q142871,6419725
Q1361951,83676
Q138809,19654
Q13923477,72965
Q137220,159287
Q139160,68861
Q14035818,3086464
Q139299,86590
Q13872172,8679
Q14035812,16129676
Q139199,8471
Q141180,14985
Q13573069,17776
Q1403365,7513
Q137532,441765
Q14035740,14974
Q1418767,7992
Q1386050,188927
Q137253,94409
Q1371478,17756
Q13566125,1236
Q138145,55310
Q1421936,34592
Q13571783,57337
Q13567664,83489
Q139085,19212
Q13640576,2723765
Q139883,87310
Q1428304,6450309
Q1408061,34127
Q13640583,519375
Q1444906,167583
Q15043334,54612784
Q14850809,9844
Q144917,32742
Q1452256,688272
Q15051328,52194
Q143200,24085
Q1463401,442424
Q15046879,16717626
Q1430444,3083545
Q146393,6369
Q15019403,11954194
Q14745306,13190
Q15040821,83587
Q1474820,47759
Q15041214,44219
Q1460502,118481
Q14853448,19241
Q1478199,6857
Q1440263,64140
Q1446811,105054
Q1490748,24901693
Q14664567,311434
Q14773521,6101636
Q14773521,89817
Q14850344,5889665
Q15053666,10184665
Q150681,356
Q15069049,44890706
Q145052,5719
Q150694,8141
Q150440,8058
Q14943806,123258
Q149413,7204
Q1430589,86429
Q14853089,24852034
Q150717,15600
Q1434425,91727
Q14982,887
Q148946,8427
Q1439555,104799
Q14664566,178052
Q145057,519663
Q14469782,11966
Q1434379,86268
Q14762162,6432099
Q1465337,66494
Q1453445,6399253
Q147101,2022
Q143623,1107
Q15041645,44258230
Q1434179,9663
Q1490905,3085828
Q150731,14257
Q1445465,13661
Q15051261,214351
Q144085,16362
Q1434245,43079
Q14715593,62829
Q1434160,92425
Q14584703,10106
Q146368,6338
Q14757784,637923
Q1485208,446
Q1452081,5273568
Q14521816,198013
Q150429,8003
Q1500226,3035166
Q148937,2328
Q1438667,6603
Q149452,7153
Q146354,7758
Q1452045,83745
Q14848739,6849
Q1439361,214356
Q14804408,16682936
Q146075,60855
Q1482984,7061
Q1484092,78942
Q14521943,41969
Q15043328,10301
Q14664564,14083213
Q1470932,68591
Q1501665,134553
Q1474922,26762
Q143263,444679
Q146139,24898648
Q15041229,11308436
Q144362,9231
Q143289,6500
Q14625376,91745
Q14985,1031
Q14664569,9824145
Q14513942,3085365
Q15051950,18618
Q1430580,50980
Q150668,8900
Q1491165,3525223
Q14931586,125349
Q143874,720071
Q15220829,68103163
Q150788,12388
Q15088017,5319108
Q15118238,519122
Q15303927,12717
Q15391928,10819
Q1525050,5281858
Q151733,6276
Q15269678,11949652
Q15116845,71312554
Q151313,6325
Q15311877,11166
Q15277,190
Q15303947,96876
Q1530103,139934
Q15147831,5463153
Q15274561,29435
Q15088351,12444822
Q151239,20149
Q15366704,4842
Q151446,24871730
Q1534533,6451223
Q150925,8222
Q15303191,340
Q151082,12410
Q15124168,107992
Q1533733,123185
Q1540477,3083948
Q15303189,9958
Q15142590,123495
Q1531790,5477642
Q15269671,24830990
Q15295638,62930
Q15303946,5281701
Q153485,6380
Q15304712,119450
Q150911,12401
Q15228129,5315263
Q15269707,5330286
Q15303190,5362422
Q15277399,160531
Q1531155,161276
Q15269676,675
Q15079655,10314057
Q151204,23599
Q15114711,99693
Q151038,12409
Q15405282,15519735
Q15269714,7059574
Q15116137,84453
Q151324,8252
Q150831,12391
Q151158,12413
Q15239768,3773
Q15269721,5486612
Q150744,8182
Q15211075,6194
Q15269719,5280789
Q15088388,198910
Q15401966,10434
Q150977,12534
Q152763,28486
Q151410,13381
Q15088341,5280954
Q151398,31285
Q153,702
Q150808,12389
Q15138221,5353656
Q15130904,21953595
Q151797,6560
Q1534677,4765
Q15296722,9397
Q15305564,5563
Q15322709,10482134
Q150843,11006
Q15269695,5281331
Q15304877,104758
Q1530958,4633
Q15088333,210143
Q1519339,86210
Q15366934,11556711
Q15269674,71592695
Q15264815,68953
Q15322710,219084
Q15113508,332915
Q150955,12403
Q15313798,14671060
Q15322708,3532
Q15088360,201188
Q1529873,15050
Q15269704,45266443
Q15090829,11664966
Q150988,12592
Q15303948,54739
Q151007,12406
Q153418,8472
Q15269711,442402
Q15269699,9949641
Q150900,11635
Q150888,12398
Q15408413,6480466
Q15409418,11687376
Q15409361,62495
Q15408426,9950486
Q15409374,4413
Q15409346,70677953
Q15409387,3047717
Q15409359,50922681
Q15409412,9794203
Q15408420,25023695
Q15409425,604519
Q15408405,83435
Q15409394,65962
Q15409366,21139
Q15409379,6437850
Q15409404,501254
Q15408412,76168
Q15405289,21786580
Q15409417,9971539
Q15408425,11281011
Q15409373,3083791
Q15409345,70678101
Q15409358,45073499
Q15409411,16721055
Q15409399,51047
Q15409424,23671932
Q15409380,131575
Q15409352,6067
Q15408417,3125
Q15409393,67272
Q15409365,9571044
Q15405290,71360804
Q15409378,4237
Q15409403,34789
Q15408411,16066663
Q15405288,133521
Q15409416,45271217
Q15408424,9811759
Q15409429,119194
Q15409372,1342
Q15409344,5284329
Q15408409,4166922
Q15409357,10405368
Q15409410,25006676
Q15409398,132049
Q15409423,10929
Q15408403,12947024
Q15409408,62034
Q15409351,10198481
Q15408416,14520
Q15409392,65700
Q15409364,21740
Q15408429,16748
Q15409377,65764
Q15409349,11099
Q15409402,100079
Q15408410,6433109
Q15409415,11493740
Q15409428,65589
Q15409343,12562545
Q15408408,107841
Q15409356,40469923
Q15409397,4605800
Q15409422,9843669
Q15408402,53421
Q15409407,45138674
Q15409350,103771
Q15408415,451651
Q15409391,248271
Q15408428,10176265
Q15409376,5748260
Q15409348,9794092
Q15409401,90239
Q15409389,21563
Q15405286,15289992
Q15408422,11288812
Q15409427,3704
Q15408407,27007
Q15409355,68541087
Q15409396,60829
Q15405293,4589192
Q15409406,71197
Q15408414,7608
Q15409390,176888
Q15409419,11673493
Q15409362,4514
Q15408427,527015
Q15409375,10684403
Q15409347,39988
Q15409400,32322
Q15409388,237186
Q15409413,10404584
Q15408421,66550890
Q15409426,156375
Q15408406,59708
Q15409354,34624
Q15408419,621174
Q15409395,41835
Q15405292,125559
Q15409420,172988
Q15410225,16683006
Q15409433,8941
Q15410181,5326
Q15410279,199214
Q15410166,4526530
Q15410260,54679752
Q15410179,54715158
Q15410232,16721107
Q15409440,9864881
Q15410273,23665592
Q15410245,10404622
Q15410217,24872662
Q15410258,3080568
Q15409438,9934458
Q15410186,44310972
Q15410158,161525
Q15410280,192723
Q15409432,68921
Q15410293,33701
Q15410265,10255275
Q15410237,10385447
Q15410180,9799888
Q15410278,520752
Q15410165,117797
Q15410178,65157
Q15410231,217611
Q15410272,6411696
Q15410244,5486157
Q15410257,130919
Q15410229,98570
Q15410172,16729392
Q15409437,9399
Q15410185,131747
Q15410251,9835049
Q15409431,216286
Q15410264,191158
Q15410236,177015
Q15410277,10413810
Q15410249,65366
Q15410164,24900163
Q15410177,3000391
Q15410271,60153165
Q15410215,641294
Q15410256,11358551
Q15409436,66160
Q15410228,73210
Q15410171,10157
Q15410297,93137
Q15410269,71204
Q15410184,57394020
Q15410156,73087
Q15410169,26727
Q15410250,10391477
Q15409430,71971
Q15410263,5287707
Q15410235,11067365
Q15410276,6441178
Q15410248,53398644
Q15410191,6474062
Q15410189,443391
Q15410270,4486617
Q15410283,6712564
Q15410255,5459129
Q15410227,11969856
Q15409435,23444
Q15410296,44584013
Q15410268,10079497
Q15410183,57394021
Q15410155,8487
Q15410262,25774982
Q15410234,5281345
Q15410275,160597
Q15410247,23252258
Q15410190,11624499
Q15410219,10548301
Q15410175,46908928
Q15410188,5284330
Q15410213,5281879
Q15410282,69510
Q15410254,11209399
Q15410226,159572
Q15409434,219120
Q15410295,46935979
Q15410182,9921064
Q15410154,26613
Q15410167,71129
Q15410220,9307
Q15410261,44605528
Q15410233,10348156
Q15410205,2227769
Q15410246,10358625
Q15410218,5282073
Q15410259,580281
Q15410174,9928470
Q15409439,53469448
Q15410187,5282219
Q15410159,717531
Q15410212,75787
Q15410281,2752318
Q15410253,25245230
Q15410972,91472
Q15410929,189521
Q15410872,3084655
Q15410885,6438437
Q15410898,14446187
Q15410951,16719049
Q15410923,51051652
Q15410992,5280640
Q15410964,23983
Q15410908,121313
Q15410977,14455607
Q15410949,101699
Q15410877,159702
Q15410930,101300
Q15410902,5281406
Q15410971,5281328
Q15410943,6442272
Q15410915,5281318
Q15410956,6438930
Q15410928,5316905
Q15410303,491941
Q15410871,49777288
Q15410969,46173120
Q15410884,11342455
Q15410897,9879020
Q15410950,6857502
Q15410869,489128
Q15410922,42608175
Q15410991,177491
Q15410963,6439004
Q15410298,5280790
Q15410976,73481
Q15410948,541842
Q15410989,495605
Q15410901,5487308
Q15410889,5315779
Q15410970,3035188
Q15410942,133945
Q15410914,6441391
Q15410870,6918349
Q15410996,161221
Q15410968,173878
Q15410883,5281381
Q15410896,6438143
Q15410921,25201832
Q15410990,5119182
Q15410962,73177
Q15410906,13601
Q15410975,440371
Q15410947,6141900
Q15410890,197771
Q15410919,177014
Q15410875,10208
Q15410900,5742590
Q15410888,10206
Q15410941,54726192
Q15410913,296197
Q15410954,5377538
Q15410301,21580417
Q15410926,44575539
Q15410995,5490334
Q15410967,5283646
Q15410939,12308959
Q15410882,15559894
Q15410920,101301
Q15410961,71594126
Q15410933,442523
Q15410905,119093
Q15410974,65614
Q15410946,6918335
Q15410918,156935
Q15410959,6436348
Q15410874,198693
Q15410887,10181133
Q15410859,5282096
Q15410912,5316217
Q15410953,11224109
Q15410300,161309
Q15410994,5281628
Q15410966,11953928
Q15410938,159961
Q15410881,5281394
Q15410960,6443046
Q15410932,91531
Q15410904,948175
Q15410973,5273569
Q15410860,5281787
Q15410873,65029
Q15410886,6450231
Q15410858,119394
Q15410911,3081930
Q15410899,10337420
Q15410952,14455608
Q15410924,5477056
Q15410993,6480061
Q15410937,196972
Q15410880,440582
Q15410909,3082134
Q15410978,6449966
Q15410878,3645780
Q15424763,6436015
Q15425297,10027278
Q15425269,131457
Q15424776,5280656
Q15424801,92735
Q15424789,9845622
Q15411004,483477
Q15410998,72343
Q15425291,168849
Q15425762,93004
Q15425276,45379093
Q15424783,6453213
Q15425289,38353904
Q15424768,157394
Q15411024,629284
Q15424806,64989
Q15411009,46211781
Q15424790,6450202
Q15425255,70695727
Q15425767,147523
Q15424775,13389327
Q15411031,10948757
Q15424788,46882529
Q15411003,636718
Q15410997,12960
Q15425290,65742
Q15411016,181763
Q15425761,9815570
Q15411029,5281648
Q15425275,9798496
Q15424782,56927714
Q1541130,159861
Q15425300,3085243
Q15425759,5318845
Q1542107,23680280
Q15424795,181796
Q15425282,453213
Q15411008,11228257
Q15425254,5276920
Q15424761,8417
Q15425295,6438440
Q15425267,5320621
Q15424759,9913767
Q15411030,71312177
Q15411002,98033
Q15425305,10911986
Q15411015,42611028
Q15425261,162859
Q15411028,16115665
Q15424781,53319374
Q15425287,6444187
Q15425259,5385014
Q15424766,637324
Q1541127,211707
Q15424779,5365880
Q15424804,25077700
Q15411007,56678424
Q15425281,602258
Q15425294,114850
Q15425765,5481970
Q15424773,5321003
Q15425279,54694607
Q15424786,72725
Q15411001,101799
Q1542346,67172
Q15424799,160548
Q15411014,94158
Q15411027,24762154
Q15425273,44584288
Q15424793,315679
Q15425258,44326078
Q15424778,10320370
Q15411034,72253
Q15411006,5281404
Q15425293,5320438
Q15425764,54679293
Q15425278,11125657
Q15425303,483476
Q15411013,3001662
Q15411026,16129733
Q15424764,50900051
Q15425298,6312649
Q15425769,20245
Q15424802,14378578
Q15411033,5318116
Q15411005,68094
Q15425308,10424253
Q15410999,23524
Q15425264,10385259
Q15424771,65752
Q1541465,84959
Q15425302,5281407
Q15424797,5320693
Q15424769,6917902
Q15411025,5370648
Q15425770,123738
Q15425271,5320550
Q15425284,24898625
Q15424791,92794
Q15425256,5906990
Q15425796,6443592
Q15425821,44301701
Q15426242,433961
Q15426214,11972492
Q15426255,20161
Q15426227,96946
Q15425819,82894
Q15427840,5476758
Q15425775,44409344
Q15426667,16212107
Q15426196,60820
Q15427838,6441191
Q15425813,5281246
Q15426262,5376026
Q15426206,16131237
Q15426247,5359060
Q15426219,10789991
Q15427832,15596091
Q15425795,25093101
Q15426200,73970
Q15425833,7428
Q15426241,573380
Q15425805,138365
Q15426213,5472477
Q15426267,6438138
Q15426239,51354812
Q15426986,11969548
Q15425787,12313251
Q15425812,26612
Q15426261,44676
Q15425825,586568
Q15426233,5281329
Q15426205,126969
Q15425781,11389393
Q15426993,158566
Q15426259,5487241
Q15427844,6444325
Q15425832,363541
Q15427829,185740
Q15425804,11367903
Q15426253,5281665
Q15426225,442647
Q15425773,66826
Q15426238,24865069
Q15426985,14161394
Q15425786,468899
Q15426194,30891
Q15425824,443401
Q15426217,25245094
Q15425780,20831815
Q15425809,66978
Q15427830,632652
Q15426992,54697325
Q15425793,11993740
Q15426258,392702
Q15427843,49777289
Q15425778,166728
Q15426211,5748693
Q15426199,6441269
Q15426252,133323
Q15425816,146437
Q15426265,637262
Q15425772,4501
Q15426984,439514
Q15425810,10582
Q15425798,168136
Q15426231,11208407
Q15425836,5281864
Q15426244,5318820
Q15426216,6475615
Q15426991,44575229
Q15425792,44575997
Q15427842,139733
Q15425777,10267010
Q15425830,15872156
Q15425802,9576413
Q15426989,5320580
Q15426210,6441303
Q15426264,5318565
Q15426208,73337
Q15425784,6440491
Q15426249,6477354
Q15426192,115080
Q15426230,73636
Q15426202,179090
Q15425835,25305
Q15425807,100597
Q15426990,9975094
Q15426256,77
Q15427841,465951
Q15426988,42613186
Q15426197,56681504
Q15427839,5281699
Q15426250,171064
Q15426222,87691
Q15425827,6918589
Q15426235,46926249
Q15425783,56664209
Q15426191,625909
Q15427833,5379001
Q15427874,443745
Q15427846,11003581
Q15427887,368982
Q15427859,5489400
Q15427940,25163934
Q15478639,9796883
Q15427953,21680754
Q15495269,82830
Q15478206,6441558
Q15546028,83497
Q15427938,94255
Q15427881,45382310
Q15427853,316426
